,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close
symbol,ADA,ATOM,AVAX,BCH,BTC,DAI,DOGE,DOT,ETH,LINK,LTC,LUNA,MATIC,SHIB,SOL,TRX,UNI,XRP
time_period_end,,,,,,,,,,,,,,,,,,
2019/11/29,0.039195,3.6703,0.0,218.09,7432.41,1.00309,0.0,0.0,151.01,2.27935,46.91,0.0,0.0,0.0,0.0,0.0,0.0,0.2235
2019/11/30,0.041256,3.9744,0.0,224.39,7753.69,1.00799,0.0,0.0,154.75,2.34557,48.68,0.0,0.0,0.0,0.0,0.0,0.0,0.2306
2019/12/01,0.040458,3.9143,0.0,218.01,7550.67,1.008,0.0,0.0,151.8,2.24724,47.26,0.0,0.0,0.0,0.0,0.0,0.0,0.2259
2019/12/02,0.039632,3.8152,0.0,214.36,7404.27,1.00366,0.0,0.0,150.97,2.16689,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2251
2019/12/03,0.03801,3.6808,0.0,214.25,7305.01,1.00406,0.0,0.0,148.85,2.0946,45.57,0.0,0.0,0.0,0.0,0.0,0.0,0.2192
2019/12/04,0.037807,3.6213,0.0,211.8,7302.94,1.00185,0.0,0.0,147.33,2.125,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2196
2019/12/05,0.037239,3.5486,0.0,207.62,7197.78,1.00104,0.0,0.0,145.5,2.03194,44.69,0.0,0.0,0.0,0.0,0.0,0.0,0.21414
2019/12/06,0.037729,3.4817,0.0,211.6,7393.54,1.00219,0.0,0.0,148.18,2.03,44.84,0.0,0.0,0.0,0.0,0.0,0.0,0.2211
2019/12/07,0.038318,3.6678,0.0,213.24,7545.7,0.99842,0.0,0.0,148.83,2.09157,45.36,0.0,0.0,0.0,0.0,0.0,0.0,0.22563
2019/12/08,0.038535,3.7669,0.0,211.38,7502.19,0.994,0.0,0.0,147.43,2.04772,45.21,0.0,0.0,0.0,0.0,0.0,0.0,0.2275
2019/12/09,0.038677,3.907,0.0,212.71,7520.0,0.99444,0.0,0.0,150.68,2.05512,45.63,0.0,0.0,0.0,0.0,0.0,0.0,0.2296
2019/12/10,0.037331,3.6779,0.0,208.36,7337.51,1.00096,0.0,0.0,147.3,2.09252,44.44,0.0,0.0,0.0,0.0,0.0,0.0,0.2245
2019/12/11,0.036451,3.5946,0.0,206.8,7219.37,0.998,0.0,0.0,145.64,2.26216,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.22229
2019/12/12,0.036691,3.8079,0.0,206.7,7201.23,1.00213,0.0,0.0,143.29,2.17519,43.63,0.0,0.0,0.0,0.0,0.0,0.0,0.2207
2019/12/13,0.036528,4.0803,0.0,206.37,7185.91,1.00314,0.0,0.0,144.69,2.10732,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.218
2019/12/14,0.037113,3.9498,0.0,211.52,7249.9,0.99858,0.0,0.0,144.49,2.06603,44.43,0.0,0.0,0.0,0.0,0.0,0.0,0.2208
2019/12/15,0.036148,4.2327,0.0,205.85,7072.7,0.9995,0.0,0.0,141.73,1.99799,43.24,0.0,0.0,0.0,0.0,0.0,0.0,0.2161
2019/12/16,0.036474,4.4791,0.0,206.84,7115.08,0.99374,0.0,0.0,142.38,2.07205,43.41,0.0,0.0,0.0,0.0,0.0,0.0,0.2172
2019/12/17,0.034155,4.0369,0.0,195.95,6877.03,0.99986,0.0,0.0,132.36,1.96866,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2052
2019/12/18,0.03155,3.6271,0.0,176.53,6616.62,1.0006,0.0,0.0,121.83,1.76467,36.98,0.0,0.0,0.0,0.0,0.0,0.0,0.1834
2019/12/19,0.034281,4.283,0.0,188.71,7285.53,0.99451,0.0,0.0,132.89,1.86045,40.77,0.0,0.0,0.0,0.0,0.0,0.0,0.196
2019/12/20,0.032976,4.2412,0.0,186.27,7149.57,0.99854,0.0,0.0,128.18,1.79888,39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.1878
2019/12/21,0.033798,4.2809,0.0,187.3,7194.11,0.99882,0.0020198,0.0,128.37,1.92076,40.13,0.0,0.0,0.0,0.0,0.0,0.0,0.1955
2019/12/22,0.033124,4.05,0.0,186.5,7147.4,0.99397,0.0021,0.0,127.09,1.85939,39.73,0.0,0.0,0.0,0.0,0.0,0.0,0.1917
2019/12/23,0.034462,4.1837,0.0,196.55,7513.06,0.99551,0.002085,0.0,132.4,1.92502,41.93,0.0,0.0,0.0,0.0,0.0,0.0,0.1969
2019/12/24,0.032914,4.266,0.0,190.1,7310.79,0.99452,0.0022317,0.0,127.78,1.86722,40.58,0.0,0.0,0.0,0.0,0.0,0.0,0.1896
2019/12/25,0.033951,4.3596,0.0,188.35,7255.01,0.99706,0.002008,0.0,127.71,1.844,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.19035
2019/12/26,0.033337,4.2453,0.0,185.15,7192.12,0.99752,0.0020203,0.0,124.96,1.78253,40.08,0.0,0.0,0.0,0.0,0.0,0.0,0.18821
2019/12/27,0.034075,4.5357,0.0,187.5,7195.5,0.99323,0.002017,0.0,125.49,1.8552,39.97,0.0,0.0,0.0,0.0,0.0,0.0,0.189
2019/12/28,0.032897,4.4929,0.0,202.97,7245.83,0.99836,0.0020086,0.0,126.23,1.87426,40.93,0.0,0.0,0.0,0.0,0.0,0.0,0.1904
2019/12/29,0.033649,4.4345,0.0,205.69,7302.67,0.99684,0.0020311,0.0,127.91,1.87174,42.73,0.0,0.0,0.0,0.0,0.0,0.0,0.193
2019/12/30,0.034274,4.2102,0.0,212.14,7384.89,0.99695,0.00203,0.0,134.3,1.90228,43.09,0.0,0.0,0.0,0.0,0.0,0.0,0.1964
2019/12/31,0.033341,4.138,0.0,207.72,7216.27,0.99292,0.002028,0.0,131.1,1.81934,42.23,0.0,0.0,0.0,0.0,0.0,0.0,0.1926
2020/01/01,0.032672,4.174,0.0,203.65,7168.36,0.9928,0.00197,0.0,128.59,1.75983,41.15,0.0,0.0,0.0,0.0,0.0,0.0,0.1923
2020/01/02,0.033411,4.3701,0.0,203.59,7174.33,0.99482,0.0020065,0.0,130.19,1.80218,41.49,0.0,0.0,0.0,0.0,0.0,0.0,0.19269
2020/01/03,0.032693,4.0624,0.0,194.97,6942.3,0.9976,0.0019906,0.0,126.81,1.73534,39.32,0.0,0.0,0.0,0.0,0.0,0.0,0.187
2020/01/04,0.033847,4.2398,0.0,221.16,7338.91,0.9975,0.0024494,0.0,134.17,1.80037,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1931
2020/01/05,0.034301,4.2315,0.0,224.31,7348.63,0.99511,0.0020598,0.0,134.14,1.82483,42.73,0.0,0.0,0.0,0.0,0.0,0.0,0.19261
2020/01/06,0.034487,4.17,0.0,222.71,7355.4,0.99781,0.0020738,0.0,135.31,1.79825,43.27,0.0,0.0,0.0,0.0,0.0,0.0,0.19443
2020/01/07,0.037379,4.1065,0.0,244.47,7764.63,0.9971,0.002135,0.0,144.19,1.94178,45.79,0.0,0.0,0.0,0.0,0.0,0.0,0.2234
2020/01/08,0.037139,4.0769,0.0,242.4,8158.52,0.99441,0.0021534,0.0,143.08,2.10878,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.2137
2020/01/09,0.036445,3.9906,0.0,239.82,8043.3,1.00105,0.002072,0.0,140.7,2.19301,45.28,0.0,0.0,0.0,0.0,0.0,0.0,0.2073
2020/01/10,0.036198,4.2249,0.0,237.65,7818.0,1.00223,0.0021142,0.0,137.71,2.19646,44.73,0.0,0.0,0.0,0.0,0.0,0.0,0.2035
2020/01/11,0.036955,4.2858,0.0,271.83,8198.09,1.0014,0.0022,0.0,144.72,2.22789,48.99,0.0,0.0,0.0,0.0,0.0,0.0,0.21262
2020/01/12,0.036778,4.2656,0.0,260.96,8016.22,1.0,0.0022002,0.0,142.63,2.28045,49.36,0.0,0.0,0.0,0.0,0.0,0.0,0.2113
2020/01/13,0.03779,4.2398,0.0,270.2,8177.3,0.99917,0.0021934,0.0,146.6,2.2406,51.42,0.0,0.0,0.0,0.0,0.0,0.0,0.2154
2020/01/14,0.036843,4.251,0.0,266.61,8105.01,0.99724,0.0021806,0.0,143.51,2.19001,49.58,0.0,0.0,0.0,0.0,0.0,0.0,0.2116
2020/01/15,0.041724,4.558,0.0,348.58,8815.69,1.0,0.0023802,0.0,165.83,2.38084,58.52,0.0,0.0,0.0,0.0,0.0,0.0,0.235
2020/01/16,0.04286,4.539,0.0,339.4,8809.17,0.99782,0.0023707,0.0,166.29,2.39768,58.12,0.0,0.0,0.0,0.0,0.0,0.0,0.2335
2020/01/17,0.041389,5.1,0.0,326.76,8714.76,0.99818,0.0023353,0.0,164.09,2.48965,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.22878
2020/01/18,0.044911,5.002,0.0,367.24,8899.42,0.99539,0.0024923,0.0,169.59,2.68933,60.86,0.0,0.0,0.0,0.0,0.0,0.0,0.2386
2020/01/19,0.044933,4.628,0.0,340.4,8908.53,0.994,0.0025023,0.0,174.03,2.77,59.28,0.0,0.0,0.0,0.0,0.0,0.0,0.24297
2020/01/20,0.042077,4.512,0.0,339.04,8705.8,0.99445,0.0023479,0.0,166.75,2.62318,57.57,0.0,0.0,0.0,0.0,0.0,0.0,0.2354
2020/01/21,0.044136,4.501,0.0,342.9,8628.89,0.99493,0.0023578,0.0,166.68,2.68697,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2328
2020/01/22,0.04625,4.642,0.0,342.98,8722.03,0.99355,0.0023551,0.0,169.3,2.66957,57.49,0.0,0.0,0.0,0.0,0.0,0.0,0.2369
2020/01/23,0.045461,4.65,0.0,348.4,8660.38,0.9956,0.0023297,0.0,167.68,2.63518,58.14,0.0,0.0,0.0,0.0,0.0,0.0,0.2368
2020/01/24,0.04333,4.462,0.0,324.6,8378.44,0.998,0.0022305,0.0,162.4,2.46763,54.42,0.0,0.0,0.0,0.0,0.0,0.0,0.22503
2020/01/25,0.044966,4.482,0.0,318.49,8425.18,0.99891,0.002255,0.0,162.3,2.49857,54.33,0.0,0.0,0.0,0.0,0.0,0.0,0.2221
2020/01/26,0.043141,4.38,0.0,309.73,8326.81,0.9975,0.0022545,0.0,160.12,2.445,53.18,0.0,0.0,0.0,0.0,0.0,0.0,0.2191
2020/01/27,0.04453,4.482,0.0,347.33,8595.0,0.99876,0.0023025,0.0,167.4,2.56999,56.08,0.0,0.0,0.0,0.0,0.0,0.0,0.23061
2020/01/28,0.047713,4.517,0.0,362.04,8895.96,0.99784,0.0023521,0.0,169.77,2.6014,58.44,0.0,0.0,0.0,0.0,0.0,0.0,0.2304
2020/01/29,0.05301,4.592,0.0,379.5,9400.0,0.99714,0.0023783,0.0,176.41,2.65938,60.62,0.0,0.0,0.0,0.0,0.0,0.0,0.23916
2020/01/30,0.053121,4.401,0.0,379.65,9280.9,0.99776,0.0023912,0.0,173.45,2.77341,59.61,0.0,0.0,0.0,0.0,0.0,0.0,0.2351
2020/01/31,0.0561,4.415,0.0,391.4,9500.0,1.00037,0.0024082,0.0,184.46,2.91338,67.82,0.0,0.0,0.0,0.0,0.0,0.0,0.2435
2020/02/01,0.053794,4.399,0.0,374.49,9334.98,1.0005,0.0023636,0.0,179.74,2.81392,67.96,0.0,0.0,0.0,0.0,0.0,0.0,0.23886
2020/02/02,0.056096,4.378,0.0,379.98,9380.18,0.99697,0.0024032,0.0,183.5,2.83766,70.69,0.0,0.0,0.0,0.0,0.0,0.0,0.24092
2020/02/03,0.055797,4.401,0.0,377.22,9322.2,1.00143,0.0024576,0.0,188.29,2.82237,69.85,0.0,0.0,0.0,0.0,0.0,0.0,0.2505
2020/02/04,0.057025,4.27,0.0,383.86,9280.49,0.99899,0.0024062,0.0,189.42,2.77372,69.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2544
2020/02/05,0.055781,4.205,0.0,379.47,9164.33,0.99809,0.0025105,0.0,188.24,2.73476,67.84,0.0,0.0,0.0,0.0,0.0,0.0,0.266
2020/02/06,0.059166,4.336,0.0,444.68,9613.82,0.99958,0.0025925,0.0,204.0,2.83455,72.56,0.0,0.0,0.0,0.0,0.0,0.0,0.278
2020/02/07,0.059942,4.588,0.0,444.99,9763.01,1.001,0.0026485,0.0,212.95,2.89072,73.45,0.0,0.0,0.0,0.0,0.0,0.0,0.283
2020/02/08,0.059857,4.812,0.0,438.94,9808.05,1.00023,0.00278,0.0,223.22,3.3065,74.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2795
2020/02/09,0.060046,4.638,0.0,444.98,9904.3,0.99891,0.003163,0.0,223.37,3.42449,76.67,0.0,0.0,0.0,0.0,0.0,0.0,0.2778
2020/02/10,0.062004,4.768,0.0,450.76,10173.97,1.00089,0.0032356,0.0,228.8,3.51996,77.05,0.0,0.0,0.0,0.0,0.0,0.0,0.283
2020/02/11,0.060408,4.784,0.0,453.09,9851.78,1.00168,0.0029574,0.0,223.0,3.38104,73.98,0.0,0.0,0.0,0.0,0.0,0.0,0.27323
2020/02/12,0.063813,5.149,0.0,463.85,10270.01,0.99817,0.0030464,0.0,237.98,4.03957,76.81,0.0,0.0,0.0,0.0,0.0,0.0,0.28257
2020/02/13,0.068361,5.123,0.0,474.43,10351.13,1.0013,0.0030505,0.0,266.42,4.00704,81.37,0.0,0.0,0.0,0.0,0.0,0.0,0.3051
2020/02/14,0.06892,4.912,0.0,476.99,10228.67,1.00098,0.0029859,0.0,268.64,3.87592,80.55,0.0,0.0,0.0,0.0,0.0,0.0,0.3274
2020/02/15,0.070851,5.118,0.0,494.59,10364.04,0.99953,0.0030961,0.0,285.96,4.44314,83.38,0.0,0.0,0.0,0.0,0.0,0.0,0.3369
2020/02/16,0.063761,4.61,0.0,439.03,9911.22,0.99859,0.0028926,0.0,264.92,4.32006,76.74,0.0,0.0,0.0,0.0,0.0,0.0,0.3074
2020/02/17,0.061897,4.406,0.0,412.3,9921.0,0.99639,0.00258,0.0,258.5,4.47283,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.29263
2020/02/18,0.060309,4.278,0.0,413.0,9700.0,0.99948,0.0026729,0.0,268.22,4.30344,73.43,0.0,0.0,0.0,0.0,0.0,0.0,0.28737
2020/02/19,0.062902,4.442,0.0,421.11,10188.04,0.99968,0.0028691,0.0,283.66,4.56017,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.299
2020/02/20,0.0575,4.123,0.0,379.22,9602.2,0.99794,0.0026215,0.0,258.57,4.38277,70.68,0.0,0.0,0.0,0.0,0.0,0.0,0.2746
2020/02/21,0.058215,4.471,0.0,371.65,9610.05,0.99955,0.0026772,0.0,257.42,4.27256,69.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2713
2020/02/22,0.058809,4.996,0.0,378.39,9695.66,0.9994,0.002681,0.0,265.8,4.28217,73.41,0.0,0.0,0.0,0.0,0.0,0.0,0.2749
2020/02/23,0.058516,5.038,0.0,373.99,9668.23,0.99989,0.0026,0.0,262.08,4.11866,74.88,0.0,0.0,0.0,0.0,0.0,0.0,0.2752
2020/02/24,0.061802,4.829,0.0,402.63,9965.01,1.00111,0.0026854,0.0,275.48,4.25489,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.28404
2020/02/25,0.058642,4.404,0.0,378.37,9660.0,1.00025,0.0025754,0.0,265.31,3.91998,75.55,0.0,0.0,0.0,0.0,0.0,0.0,0.27023
2020/02/26,0.056381,4.063,0.0,352.6,9305.0,1.00096,0.00249,0.0,246.5,3.48937,70.96,0.0,0.0,0.0,0.0,0.0,0.0,0.2519
2020/02/27,0.049195,3.644,0.0,316.5,8778.3,1.00133,0.0023627,0.0,223.76,3.56334,60.42,0.0,0.0,0.0,0.0,0.0,0.0,0.22893
2020/02/28,0.049404,3.68,0.0,323.8,8816.5,1.00633,0.0022966,0.0,227.63,3.95128,61.61,0.0,0.0,0.0,0.0,0.0,0.0,0.2383
2020/02/29,0.048864,3.547,0.0,316.03,8703.84,1.00671,0.0022753,0.0,227.43,4.18,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.2369
2020/03/01,0.047284,3.447,0.0,305.96,8529.1,1.00568,0.0022133,0.0,217.63,4.05864,58.13,0.0,0.0,0.0,0.0,0.0,0.0,0.2288
2020/03/02,0.045723,3.346,0.0,311.9,8522.31,1.01134,0.0022953,0.0,217.26,3.86335,57.71,0.0,0.0,0.0,0.0,0.0,0.0,0.2269
2020/03/03,0.049083,3.704,0.0,339.2,8912.92,1.00247,0.0023676,0.0,232.0,4.23221,61.47,0.0,0.0,0.0,0.0,0.0,0.0,0.2397
2020/03/04,0.04868,3.628,0.0,329.79,8757.84,1.0043,0.002492,0.0,223.77,4.59851,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2342
2020/03/05,0.04879,3.747,0.0,319.73,8758.7,1.00091,0.0024136,0.0,224.56,4.64436,60.36,0.0,0.0,0.0,0.0,0.0,0.0,0.23455
2020/03/06,0.051059,3.755,0.0,338.0,9070.17,1.00599,0.0024918,0.0,228.66,4.73,62.12,0.0,0.0,0.0,0.0,0.018067,0.0,0.23931
2020/03/07,0.05154,3.856,0.0,351.38,9158.51,1.00098,0.0024876,0.0,245.56,4.70278,63.37,0.0,0.0,0.0,0.0,0.018408,0.0,0.2454
2020/03/08,0.048979,3.611,0.0,331.2,8893.93,1.00274,0.0024146,0.0,237.75,4.3622,60.57,0.0,0.0,0.0,0.0,0.017346,0.0,0.2368
2020/03/09,0.042818,3.073,0.0,274.19,8037.76,1.00236,0.0022244,0.0,199.46,4.04972,51.15,0.0,0.0,0.0,0.0,0.014578,0.0,0.2039
2020/03/10,0.041489,3.046,0.0,273.05,7934.52,1.00791,0.0022062,0.0,202.77,4.14276,50.53,0.0,0.0,0.0,0.0,0.014809,0.0,0.2095
2020/03/11,0.041307,3.069,0.0,271.7,7885.92,1.00775,0.0022137,0.0,200.79,4.07643,50.14,0.0,0.0,0.0,0.0,0.015428,0.0,0.21145
2020/03/12,0.039746,2.997,0.0,267.11,7938.05,1.0142,0.0021673,0.0,194.61,3.82519,48.54,0.0,0.0,0.0,0.0,0.015108,0.0,0.20795
2020/03/13,0.023319,1.67,0.0,146.77,4857.1,1.06,0.00151,0.0,108.78,2.13985,30.09,0.0,0.0,0.0,0.0,0.008773,0.0,0.1388
2020/03/14,0.028419,1.8283,0.0,179.3,5622.74,1.016,0.0017395,0.0,135.51,2.46196,38.01,0.0,0.0,0.0,0.0,0.010244,0.0,0.1605
2020/03/15,0.025698,1.833,0.0,166.89,5165.25,1.04041,0.0016267,0.0,122.17,2.14352,34.43,0.0,0.0,0.0,0.0,0.009715,0.0,0.14581
2020/03/16,0.027022,1.913,0.0,177.47,5343.45,1.04001,0.0016415,0.0,123.46,2.08094,36.24,0.0,0.0,0.0,0.0,0.010302,0.0,0.1528
2020/03/17,0.024215,1.682,0.0,173.26,5037.61,1.03416,0.0015563,0.0,111.38,1.79,33.33,0.0,0.0,0.0,0.0,0.009645,0.0,0.1414
2020/03/18,0.026006,1.77,0.0,182.79,5331.71,1.02315,0.0016356,0.0,115.91,1.85287,34.17,0.0,0.0,0.0,0.0,0.010142,0.0,0.14734
2020/03/19,0.026146,1.815,0.0,185.38,5413.64,1.02324,0.0016031,0.0,118.6,1.95934,34.85,0.0,0.0,0.0,0.0,0.010083,0.0,0.1482
2020/03/20,0.03043,2.078,0.0,221.78,6186.26,1.02102,0.0018097,0.0,136.68,2.2486,39.08,0.0,0.0,0.0,0.0,0.0119,0.0,0.1652
2020/03/21,0.029412,2.162,0.0,214.51,6210.14,1.02844,0.0017575,0.0,133.5,2.26316,38.09,0.0,0.0,0.0,0.0,0.011295,0.0,0.157
2020/03/22,0.029427,2.165,0.0,220.35,6196.3,1.054,0.0017523,0.0,132.79,2.27988,38.39,0.0,0.0,0.0,0.0,0.011199,0.0,0.1581
2020/03/23,0.027165,1.937,0.0,202.75,5818.25,1.02393,0.0017413,0.0,122.42,2.0,35.45,0.0,0.0,0.0,0.0,0.010068,0.0,0.1479
2020/03/24,0.029141,2.111,0.0,222.44,6490.63,1.03353,0.0017962,0.0,137.0,2.25837,39.12,0.0,0.0,0.0,0.0,0.011489,0.0,0.1592
2020/03/25,0.030254,2.157,0.0,228.03,6766.64,1.03048,0.0018773,0.0,139.0,2.318,40.7,0.0,0.0,0.0,0.0,0.011351,0.0,0.1628
2020/03/26,0.029495,2.084,0.0,220.94,6690.96,1.02247,0.0018283,0.0,136.26,2.26353,39.25,0.0,0.0,0.0,0.0,0.01129,0.0,0.1621
2020/03/27,0.030917,2.192,0.0,228.81,6758.18,1.01865,0.0018332,0.0,139.0,2.32637,40.59,0.0,0.0,0.0,0.0,0.01182,0.0,0.1767
2020/03/28,0.028937,1.991,0.0,214.0,6372.36,1.02401,0.001743,0.0,131.56,2.14539,38.15,0.0,0.0,0.0,0.0,0.011011,0.0,0.1728
2020/03/29,0.029928,1.982,0.0,214.29,6251.82,1.02408,0.0017706,0.0,131.35,2.14272,38.91,0.0,0.0,0.0,0.0,0.011452,0.0,0.1758
2020/03/30,0.028166,1.855,0.0,205.45,5875.0,1.02577,0.0017217,0.0,124.35,2.00896,37.11,0.0,0.0,0.0,0.0,0.010852,0.0,0.16255
2020/03/31,0.029702,1.96,0.0,220.41,6406.4,1.01651,0.0018357,0.0,132.32,2.14101,38.99,0.0,0.0,0.0,0.0,0.011581,0.0,0.1714
2020/04/01,0.030575,1.958,0.0,219.0,6424.35,1.01763,0.00179,0.0,133.08,2.26565,39.15,0.0,0.0,0.0,0.0,0.011765,0.0,0.1739
2020/04/02,0.031,1.983,0.0,224.28,6666.11,1.02361,0.0018578,0.0,136.14,2.27833,39.33,0.0,0.0,0.0,0.0,0.011633,0.0,0.1756
2020/04/03,0.031946,1.989,0.0,232.11,6804.52,1.01757,0.001865,0.0,141.53,2.298,39.97,0.0,0.0,0.0,0.0,0.012008,0.0,0.1787
2020/04/04,0.032262,1.984,0.0,236.29,6741.99,1.01463,0.0018403,0.0,141.54,2.30047,40.51,0.0,0.0,0.0,0.0,0.011956,0.0,0.1797
2020/04/05,0.032592,2.028,0.0,238.57,6874.77,1.01202,0.0018804,0.0,144.48,2.31964,40.86,0.0,0.0,0.0,0.0,0.011989,0.0,0.1815
2020/04/06,0.032005,2.07,0.0,231.1,6778.25,1.016,0.0018569,0.0,142.79,2.26721,40.38,0.0,0.0,0.0,0.0,0.012531,0.0,0.1796
2020/04/07,0.036084,2.413,0.0,258.41,7341.56,1.018,0.0019702,0.0,171.64,2.5654,45.12,0.0,0.0,0.0,0.0,0.01375,0.0,0.1984
2020/04/08,0.035191,2.35,0.0,252.8,7200.01,1.03971,0.0019762,0.0,164.6,2.72925,44.8,0.0,0.0,0.0,0.0,0.01333,0.0,0.193
2020/04/09,0.036509,2.509,0.0,267.8,7370.11,1.01962,0.0020688,0.0,173.78,3.17001,46.58,0.0,0.0,0.0,0.0,0.013846,0.0,0.2023
2020/04/10,0.03617,2.584,0.0,256.37,7294.1,1.02077,0.00208,0.0,169.75,3.3101,46.33,0.0,0.0,0.0,0.0,0.013517,0.0,0.1984
2020/04/11,0.033161,2.314,0.0,233.16,6873.8,1.01887,0.0019684,0.0,158.17,3.22601,42.36,0.0,0.0,0.0,0.0,0.012437,0.0,0.1879
2020/04/12,0.033529,2.31,0.0,233.6,6889.6,1.02158,0.0019696,0.0,158.58,3.30268,42.68,0.0,0.0,0.0,0.0,0.01251,0.0,0.18921
2020/04/13,0.0335,2.294,0.0,233.6,6903.7,1.01651,0.0019894,0.0,158.72,3.42432,42.04,0.0,0.0,0.0,0.0,0.012883,0.0,0.1896
2020/04/14,0.033205,2.267,0.0,224.42,6861.21,1.02239,0.0019446,0.0,156.76,3.3831,41.37,0.0,0.0,0.0,0.0,0.01265,0.0,0.1883
2020/04/15,0.033021,2.3636,0.0,223.41,6874.5,1.0205,0.0019583,0.0,158.65,3.25,41.22,0.0,0.0,0.0,0.0,0.012577,0.0,0.1865
2020/04/16,0.0318,2.276,0.0,215.16,6624.12,1.01845,0.0019145,0.0,152.77,3.12482,39.3,0.0,0.0,0.0,0.0,0.012218,0.0,0.1807
2020/04/17,0.034398,2.428,0.0,235.19,7112.64,1.02213,0.002,0.0,172.55,3.486,42.6,0.0,0.0,0.0,0.0,0.01303,0.0,0.1908
2020/04/18,0.0345,2.377,0.0,231.52,7037.46,1.01888,0.0019868,0.0,170.89,3.45138,42.21,0.0,0.0,0.0,0.0,0.013071,0.0,0.1888
2020/04/19,0.036565,2.518,0.0,244.24,7261.76,1.01939,0.0020384,0.0,187.88,3.78648,44.2,0.0,0.0,0.0,0.0,0.013371,0.0,0.1958
2020/04/20,0.0356,2.39,0.0,231.9,7130.71,1.01002,0.002042,0.0,180.22,3.6,42.28,0.0,0.0,0.0,0.0,0.012955,0.0,0.18914
2020/04/21,0.03399,2.279,0.0,219.36,6842.8,1.01453,0.0019599,0.0,170.63,3.44413,40.31,0.0,0.0,0.0,0.0,0.012446,0.0,0.1819
2020/04/22,0.034635,2.28,0.0,219.9,6853.68,1.01021,0.0019836,0.0,171.07,3.46809,40.7,0.0,0.0,0.0,0.0,0.012606,0.0,0.1838
2020/04/23,0.036665,2.397,0.0,233.6,7136.9,1.01501,0.0020049,0.0,183.11,3.68,41.88,0.0,0.0,0.0,0.0,0.012969,0.0,0.18822
2020/04/24,0.04081,2.424,0.0,237.7,7488.83,1.01643,0.0020602,0.0,185.66,3.75699,43.0,0.0,0.0,0.0,0.0,0.01355,0.0,0.19283
2020/04/25,0.041764,2.7538,0.0,238.02,7514.64,1.01093,0.0020839,0.0,187.72,3.78101,44.56,0.0,0.0,0.0,0.0,0.01392,0.0,0.1936
2020/04/26,0.04217,2.877,0.0,238.5,7547.61,1.01247,0.0021183,0.0,194.42,3.79071,44.41,0.0,0.0,0.0,0.0,0.013895,0.0,0.1945
2020/04/27,0.0459,2.81,0.0,246.72,7706.4,1.00824,0.0024292,0.0,197.83,3.72254,44.63,0.0,0.0,0.0,0.0,0.014208,0.0,0.1966
2020/04/28,0.046617,2.77,0.0,243.0,7792.4,1.01277,0.0023478,0.0,196.78,3.64499,44.53,0.0,0.0,0.0,0.0,0.014535,0.0,0.19769
2020/04/29,0.046957,2.8,0.0,241.65,7755.01,1.01342,0.0023279,0.0,196.71,3.65032,45.8,0.0,0.0,0.0,0.0,0.015295,0.0,0.2147
2020/04/30,0.05155,2.935,0.0,257.9,8793.75,1.01346,0.00243,0.0,215.66,3.88211,48.85,0.0,0.0,0.0,0.0,0.0162,0.0,0.2269
2020/05/01,0.047481,2.743,0.0,250.1,8627.32,1.015962,0.0023374,0.0,206.23,3.712,46.39,0.0,0.0,0.0,0.0,0.0153,0.0,0.2115
2020/05/02,0.050994,2.836,0.0,255.01,8829.42,1.014043,0.0025078,0.0,212.09,3.75887,47.11,0.0,0.0,0.0,0.0,0.015906,0.0,0.218
2020/05/03,0.05097,2.883,0.0,260.9,8985.58,1.0082,0.0025415,0.0,214.25,3.82338,49.21,0.0,0.0,0.0,0.0,0.016352,0.0,0.2241
2020/05/04,0.048973,2.776,0.0,251.8,8909.95,1.007031,0.0025819,0.0,210.24,3.71734,48.15,0.0,0.0,0.0,0.0,0.015938,0.0,0.21964
2020/05/05,0.049587,2.761,0.0,246.4,8883.53,1.005597,0.0024948,0.0,206.86,3.75681,47.07,0.0,0.0,0.0,0.0,0.016409,0.0,0.21821
2020/05/06,0.049542,2.713,0.0,247.2,9028.79,205.43,0.0024744,0.0,205.43,3.68989,46.58,0.0,0.0,0.0,0.0,0.015853,0.0,0.2172
